Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
EIGHT RIVERSUITES,"1,070,000",699.66,"1,529",28 May 2018,8 WHAMPOA EAST #16-17,Resale,Strata,65,"16,462",-,Condominium,1,99 yrs from 11/07/2011,2016,HDB,338520,12,33,Central Region,Kallang
ICON,"1,120,000",570.49,"1,963",28 May 2018,10 GOPENG STREET #28-08,Resale,Strata,53,"21,132",-,Apartment,1,99 yrs from 29/01/2002,2007,Private,078878,02,07,Central Region,Downtown Core
THE INTERWEAVE,"680,000",430.56,"1,579",28 May 2018,21 KIM KEAT ROAD #16-01,Resale,Strata,40,"17,000",-,Apartment,1,Freehold,2014,Private,328805,12,32,Central Region,Novena
EDELWEISS PARK CONDOMINIUM,"1,635,000","2,691",608,28 May 2018,84 FLORA ROAD #08-13,Resale,Strata,250,"6,540",-,Condominium,1,Freehold,2006,Private,507001,17,50,East Region,Pasir Ris
THE SANTORINI,"640,000",527.44,"1,213",28 May 2018,21 TAMPINES STREET 86 #04-03,Sub Sale,Strata,49,"13,061",-,Condominium,1,99 yrs from 16/10/2013,2017,HDB,528592,18,52,East Region,Tampines
KINGSFORD WATERBAY,"1,222,000",882.65,"1,384",28 May 2018,76 UPPER SERANGOON VIEW #01-59,New Sale,Strata,82,"14,902",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533880,19,53,North East Region,Hougang
KINGSFORD WATERBAY,"980,000",688.9,"1,423",28 May 2018,76 UPPER SERANGOON VIEW #01-58,New Sale,Strata,64,"15,313",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,N.A,533880,19,53,North East Region,Hougang
THE CASCADIA,"1,560,000",882.65,"1,767",28 May 2018,927 BUKIT TIMAH ROAD #02-17,Resale,Strata,82,"19,024",-,Condominium,1,Freehold,2010,Private,589641,21,58,Central Region,Bukit Timah
THE NEXUS,"1,670,000","1,065.64","1,567",28 May 2018,963 BUKIT TIMAH ROAD #10-23,Resale,Strata,99,"16,869",-,Condominium,1,Freehold,2006,Private,589656,21,58,Central Region,Bukit Timah
CLEMENTI PARK,"1,990,000","1,872.94","1,063",28 May 2018,135 SUNSET WAY #08-14,Resale,Strata,174,"11,437",-,Condominium,1,Freehold,1985,Private,597158,21,59,West Region,Clementi
RIVIERA RESIDENCES,"1,820,000","1,280.92","1,421",28 May 2018,9 RIVIERA DRIVE #04-02,Resale,Strata,119,"15,294",-,Condominium,1,Freehold,2007,Private,467202,16,46,East Region,Bedok
CHANCERY HILL VILLAS,"4,600,000","6,383.05",721,28 May 2018,12R CHANCERY HILL ROAD,New Sale,Strata,593,"7,757",-,Semi-Detached House,1,Freehold,2018,Private,307404,11,30,Central Region,Novena
THE PALETTE,"1,170,000","1,151.75","1,016",28 May 2018,109 PASIR RIS GROVE #10-21,Resale,Strata,107,"10,935",-,Condominium,1,99 yrs from 20/10/2010,2015,HDB,518199,18,51,East Region,Pasir Ris
THE LAKESHORE,"1,180,000","1,108.69","1,064",28 May 2018,31 JURONG WEST STREET 41 #11-29,Resale,Strata,103,"11,456",-,Condominium,1,99 yrs from 22/11/2002,2007,HDB,649412,22,64,West Region,Jurong West
THE CREST,"3,440,000","1,646.89","2,089",28 May 2018,105 PRINCE CHARLES CRESCENT #17-18,Resale,Strata,153,"22,484",-,Condominium,1,99 yrs from 21/12/2012,2017,Private,159019,03,15,Central Region,Bukit Merah
PARK GREEN,"920,000","1,205.57",763,28 May 2018,12 RIVERVALE LINK #11-20,Resale,Strata,112,"8,214",-,Executive Condominium,1,99 yrs from 17/08/2001,2004,HDB,545045,19,54,North East Region,Sengkang
CHANGI GREEN,"1,050,000","1,001.05","1,049",28 May 2018,718A UPPER CHANGI ROAD EAST #03-08,Resale,Strata,93,"11,290",-,Condominium,1,Freehold,1998,Private,486850,16,48,East Region,Tampines
CASHEW HEIGHTS CONDOMINIUM,"1,965,000","1,646.89","1,193",28 May 2018,99 CASHEW ROAD #06-05,Resale,Strata,153,"12,843",-,Condominium,1,999 yrs from 25/09/1882,1992,Private,679670,23,67,West Region,Bukit Panjang
THE ESTA,"1,770,000","1,001.05","1,768",28 May 2018,37 AMBER GARDENS #16-14,Resale,Strata,93,"19,032",-,Condominium,1,Freehold,2008,Private,439969,15,43,Central Region,Marine Parade
NORTHWAVE,"932,960","1,119.46",833,28 May 2018,103 WOODLANDS VIEW #11-07,New Sale,Strata,104,"8,971",-,Executive Condominium,1,99 yrs from 25/05/2015,Uncompleted,HDB,737709,25,73,North Region,Woodlands
EIGHT RIVERSUITES,"730,000",441.32,"1,654",28 May 2018,10 WHAMPOA EAST #13-32,Resale,Strata,41,"17,805",-,Condominium,1,99 yrs from 11/07/2011,2016,HDB,338521,12,33,Central Region,Kallang
N.A.,"2,400,000","1,880.47","1,276",28 May 2018,25 THRIFT DRIVE,Resale,Land,174.7,"13,738",-,Terrace House,1,Freehold,-,Private,535034,19,53,North East Region,Hougang
N.A.,"4,400,000","4,089.24","1,076",28 May 2018,6 LORONG N TELOK KURAU,Resale,Land,379.9,"11,582",-,Terrace House,1,Freehold,1988,Private,425132,15,42,East Region,Bedok
QUINTERRA,"2,150,000","1,679.18","1,280",28 May 2018,359 HOLLAND ROAD #03-03,Resale,Strata,156,"13,782",-,Apartment,1,99 yrs from 08/03/2006,2009,Private,278636,10,27,Central Region,Bukit Timah
SIXTEEN35 RESIDENCES,"802,000",538.2,"1,490",28 May 2018,16 LORONG 35 GEYLANG #05-08,New Sale,Strata,50,"16,040",-,Apartment,1,99 yrs from 06/04/2018,Uncompleted,HDB,387946,14,38,Central Region,Geylang
MORO MANSIONS,"950,000",936.47,"1,014",28 May 2018,3 LORONG 37 GEYLANG #07-02,Resale,Strata,87,"10,920",-,Apartment,1,Freehold,1993,Private,387901,14,38,Central Region,Geylang
RESIDENCES @ EVELYN,"4,050,000","2,249.68","1,800",28 May 2018,15 EVELYN ROAD #13-03,Resale,Strata,209,"19,378",-,Condominium,1,Freehold,2007,Private,309311,11,30,Central Region,Novena
RIVERSIDE MELODIES,"2,065,000","1,506.96","1,370",28 May 2018,26A ST. MICHAEL'S ROAD #13-03,Resale,Strata,140,"14,750",-,Apartment,1,Freehold,2014,Private,327995,12,32,Central Region,Kallang
N.A.,"2,880,000","3,774.93",763,28 May 2018,51 WAK HASSAN DRIVE,Resale,Land,350.7,"8,212",-,Semi-Detached House,1,99 yrs from 18/07/2008,2012,Private,757147,27,75,North Region,Sembawang
HILLVIEW RESIDENCE,"1,250,000","1,259.39",993,28 May 2018,138 HILLVIEW AVENUE #06-07,Resale,Strata,117,"10,684",-,Condominium,1,999 yrs from 12/10/1885,2002,HDB,669599,23,66,West Region,Bukit Batok
NORTHWAVE,"794,000","1,001.05",793,28 May 2018,109 WOODLANDS VIEW #02-18,New Sale,Strata,93,"8,538",-,Executive Condominium,1,99 yrs from 25/05/2015,Uncompleted,Private,737712,25,73,North Region,Woodlands
DOVER PARKVIEW,"1,100,000",936.47,"1,175",28 May 2018,32 DOVER RISE #06-03,Resale,Strata,87,"12,644",-,Condominium,1,99 yrs from 01/12/1993,1997,Private,138686,05,13,Central Region,Queenstown
NUOVO,"1,528,000","1,550.02",986,28 May 2018,21 ANG MO KIO AVENUE 9 #10-05,Resale,Strata,144,"10,611",-,Executive Condominium,1,99 yrs from 02/05/2001,2004,Private,569786,20,56,North East Region,Ang Mo Kio
KINGSFORD WATERBAY,"1,149,000",850.36,"1,351",28 May 2018,78 UPPER SERANGOON VIEW #15-64,New Sale,Strata,79,"14,544",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533879,19,53,North East Region,Hougang
WING ON LIFE GARDEN,"5,850,000","3,239.96","1,806",28 May 2018,335 BUKIT TIMAH ROAD #24-01,Resale,Strata,301,"19,435",-,Apartment,1,Freehold,1982,Private,259718,10,25,Central Region,Tanglin
WESTCOVE CONDOMINIUM,"1,000,000","1,130.22",885,28 May 2018,16 WEST COAST CRESCENT #05-06,Resale,Strata,105,"9,524",-,Condominium,1,99 yrs from 01/03/1995,1998,Private,128044,05,12,West Region,Clementi
LUMA,"1,670,000",904.18,"1,847",28 May 2018,6 RIVER VALLEY GROVE #14-02,Resale,Strata,84,"19,881",-,Apartment,1,Freehold,2011,Private,238403,09,23,Central Region,River Valley
AVANT RESIDENCES,"717,200",441.32,"1,625",28 May 2018,10 ALJUNIED ROAD #06-05,Resale,Strata,41,"17,493",-,Apartment,1,99 yrs from 22/03/2012,2012,HDB,389799,14,38,Central Region,Geylang
THE SHORE RESIDENCES,"1,500,000",893.41,"1,679",28 May 2018,87 AMBER ROAD #19-17,Resale,Strata,83,"18,072",-,Condominium,1,103 yrs from 18/08/2009,2014,Private,439897,15,43,Central Region,Marine Parade
N.A.,"23,800,000","15,149.25","1,571",28 May 2018,8 SWETTENHAM ROAD,Resale,Land,"1,407.4","16,911",-,Detached House,1,Freehold,-,Private,248091,10,24,Central Region,Tanglin
KINGSFORD WATERBAY,"1,278,000",958,"1,334",28 May 2018,80 UPPER SERANGOON VIEW #06-72,New Sale,Strata,89,"14,360",-,Apartment,1,99 yrs from 03/03/2014,2018,N.A,533878,19,53,North East Region,Hougang
BELLA CASITA,"730,000",516.67,"1,413",28 May 2018,7 IPOH LANE #12-04,Resale,Strata,48,"15,208",-,Apartment,1,Freehold,2012,HDB,438610,15,43,Central Region,Geylang
SKYSUITES17,"638,000",365.98,"1,743",28 May 2018,17 JALAN RAJAH #10-04,Resale,Strata,34,"18,765",-,Apartment,1,Freehold,2014,HDB,329137,12,32,Central Region,Novena
THE GARDENS AT BISHAN,"883,000",882.65,"1,000",28 May 2018,7 SIN MING WALK #02-14,Resale,Strata,82,"10,768",-,Condominium,1,99 yrs from 22/03/1997,2004,HDB,575577,20,57,Central Region,Bishan
CITY SQUARE RESIDENCES,"965,000",570.49,"1,692",28 May 2018,14 KITCHENER LINK #15-27,Resale,Strata,53,"18,208",-,Condominium,1,Freehold,2008,Private,207223,08,20,Central Region,Kallang
TREE HOUSE,"1,260,000","1,248.62","1,009",28 May 2018,66 CHESTNUT AVENUE #07-14,Resale,Strata,116,"10,862",-,Condominium,1,99 yrs from 23/11/2009,2013,HDB,679520,23,67,West Region,Bukit Panjang
PARC CENTROS,"885,000",764.24,"1,158",28 May 2018,94 PUNGGOL CENTRAL #02-35,Resale,Strata,71,"12,465",-,Condominium,1,99 yrs from 19/03/2012,2016,Private,828724,19,82,North East Region,Punggol
EUHABITAT,"680,000",538.2,"1,263",28 May 2018,208 JALAN EUNOS #02-66,Resale,Strata,50,"13,600",-,Condominium,1,99 yrs from 06/12/2010,2015,HDB,419548,14,41,East Region,Bedok
N.A.,"11,800,000","14,093.31",837,28 May 2018,11 DUNEARN CLOSE,Resale,Land,"1,309.3","9,012",-,Detached House,1,Freehold,1999,Private,299583,11,29,Central Region,Novena
N.A.,"12,700,000","6,134.4","2,070",28 May 2018,32 WILKINSON ROAD,Sub Sale,Land,569.9,"22,285",-,Detached House,1,Freehold,2019,Private,436501,15,43,Central Region,Marine Parade
N.A.,"5,200,000","4,971.89","1,046",28 May 2018,4 SENNETT ROAD,Resale,Land,461.9,"11,258",-,Detached House,1,Freehold,-,Private,466780,16,46,East Region,Bedok
SIXTEEN35 RESIDENCES,"895,000",570.49,"1,569",28 May 2018,16 LORONG 35 GEYLANG #07-10,New Sale,Strata,53,"16,887",-,Apartment,1,99 yrs from 06/04/2018,Uncompleted,N.A,387946,14,38,Central Region,Geylang
VIVA VISTA,"630,000",398.27,"1,582",28 May 2018,3 SOUTH BUONA VISTA ROAD #04-28,Sub Sale,Strata,37,"17,027",-,Apartment,1,Freehold,2014,HDB,118136,05,11,Central Region,Queenstown
THE LINE @ TANJONG RHU,"1,388,000",592.02,"2,345",28 May 2018,6 TANJONG RHU ROAD #15-04,Resale,Strata,55,"25,236",-,Condominium,1,Freehold,2016,Private,436883,15,43,Central Region,Kallang
LILYDALE,"750,000","1,194.8",628,28 May 2018,550 YISHUN AVENUE 6 #02-04,Resale,Strata,111,"6,757",-,Executive Condominium,1,99 yrs from 12/09/2000,2003,HDB,768961,27,76,North Region,Yishun
CASTLE GREEN,"800,000",947.23,845,28 May 2018,487 YIO CHU KANG ROAD #04-01,Resale,Strata,88,"9,091",-,Condominium,1,99 yrs from 01/12/1993,1997,Private,787059,26,78,North East Region,Ang Mo Kio
SAVANNAH CONDOPARK,"980,000","1,227.1",799,28 May 2018,53 SIMEI RISE #05-45,Resale,Strata,114,"8,596",-,Condominium,1,99 yrs from 29/11/2000,2005,Private,528790,18,52,East Region,Tampines
REFLECTIONS AT KEPPEL BAY,"3,818,000","2,088.22","1,828",28 May 2018,33 KEPPEL BAY VIEW #34-95,Resale,Strata,194,"19,680",-,Condominium,1,99 yrs from 15/03/2006,2011,Private,098419,04,09,Central Region,Bukit Merah
KINGSFORD WATERBAY,"1,218,000",893.41,"1,363",28 May 2018,70 UPPER SERANGOON VIEW #05-34,New Sale,Strata,83,"14,675",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533883,19,53,North East Region,Hougang
GRANDEUR PARK RESIDENCES,"1,722,000","1,130.22","1,524",28 May 2018,9 BEDOK SOUTH AVENUE 3 #02-41,New Sale,Strata,105,"16,400",-,Condominium,1,99 yrs from 25/05/2016,Uncompleted,Private,465465,16,46,East Region,Bedok
ORCHID PARK CONDOMINIUM,"870,000","1,151.75",755,28 May 2018,93 YISHUN STREET 81 #09-08,Resale,Strata,107,"8,131",-,Condominium,1,99 yrs from 01/09/1991,1994,HDB,768451,27,76,North Region,Yishun
PARC BOTANNIA,"704,000",505.91,"1,392",28 May 2018,10 FERNVALE STREET #18-01,New Sale,Strata,47,"14,979",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,HDB,797390,28,79,North East Region,Sengkang
SKT MANSIONS,"925,000","1,011.82",914,28 May 2018,38 LORONG 25 GEYLANG #03-01,Resale,Strata,94,"9,840",-,Apartment,1,Freehold,1993,HDB,388307,14,38,Central Region,Geylang
N.A.,"3,300,000","9,919.03",333,28 May 2018,1 BUKIT AYER MOLEK,Resale,Land,921.5,"3,581",-,Detached House,1,99 yrs from 01/02/1957,-,Private,589695,21,58,Central Region,Bukit Timah
THE VISION,"1,615,000","1,302.44","1,240",28 May 2018,81 WEST COAST CRESCENT #14-06,Resale,Strata,121,"13,347",-,Condominium,1,99 yrs from 25/06/2008,2014,HDB,126794,05,12,West Region,Clementi
SELETARIS,"1,350,000","1,636.13",825,28 May 2018,511 SEMBAWANG ROAD #02-73,Resale,Strata,152,"8,882",-,Condominium,1,Freehold,2001,Private,757711,27,75,North Region,Sembawang
OPTIMA @ TANAH MERAH,"1,650,000","1,883.7",876,28 May 2018,88 TANAH MERAH KECHIL AVENUE #01-23,Resale,Strata,175,"9,429",-,Condominium,1,99 yrs from 09/12/2008,2012,Private,465518,16,46,East Region,Bedok
MERAWOODS,"1,150,000","1,076.4","1,068",28 May 2018,136C HILLVIEW AVENUE #10-03,Resale,Strata,100,"11,500",-,Condominium,1,999 yrs from 12/10/1885,1999,Private,669608,23,66,West Region,Bukit Batok
AMBER SKYE,"2,557,000","1,216.33","2,102",28 May 2018,8 AMBER ROAD #15-06,Resale,Strata,113,"22,628",-,Apartment,1,Freehold,2017,N.A,439853,15,43,Central Region,Marine Parade
AALTO,"2,700,000","1,442.38","1,872",28 May 2018,191 MEYER ROAD #14-04,Resale,Strata,134,"20,149",-,Condominium,1,Freehold,2010,HDB,437980,15,43,Central Region,Marine Parade
THE MILTONIA RESIDENCES,"750,000",839.59,893,28 May 2018,548 MILTONIA CLOSE #02-61,Resale,Strata,78,"9,615",-,Condominium,1,99 yrs from 30/11/2010,2014,HDB,768118,27,76,North Region,Yishun
MARINA ONE RESIDENCES,"3,852,232","1,517.72","2,538",28 May 2018,21 MARINA WAY #17-18,New Sale,Strata,141,"27,321",-,Apartment,1,99 yrs from 01/07/2011,2017,HDB,018978,01,01,Central Region,Downtown Core
THE EDEN AT TAMPINES,"1,038,000","1,485.43",699,28 May 2018,23 TAMPINES STREET 34 #01-14,Resale,Strata,138,"7,522",-,Executive Condominium,1,99 yrs from 12/09/2000,2003,HDB,529233,18,52,East Region,Tampines
N.A.,"4,250,000","2,523.08","1,684",28 May 2018,38 WAN THO AVENUE,New Sale,Land,234.4,"18,131",-,Semi-Detached House,1,Freehold,Uncompleted,Private,347580,13,34,Central Region,Toa Payoh
CANBERRA RESIDENCES,"830,000",904.18,918,28 May 2018,519 CANBERRA DRIVE #02-49,Resale,Strata,84,"9,881",-,Condominium,1,99 yrs from 08/09/2010,2013,HDB,768133,27,76,North Region,Sembawang
CUBIK,"750,000",484.38,"1,548",28 May 2018,81 LORONG K TELOK KURAU #05-04,Resale,Strata,45,"16,667",-,Apartment,1,Freehold,2011,HDB,425711,15,42,East Region,Bedok
OASIS GARDEN,"1,080,000",947.23,"1,140",28 May 2018,51 JALAN BUNGA RAMPAI #03-01,Resale,Strata,88,"12,273",-,Condominium,1,Freehold,2009,HDB,538420,19,53,Central Region,Toa Payoh
QUINTERRA,"2,250,000","1,786.82","1,259",28 May 2018,359 HOLLAND ROAD #12-03,Resale,Strata,166,"13,554",-,Apartment,1,99 yrs from 08/03/2006,2009,Private,278636,10,27,Central Region,Bukit Timah
PARADISE ISLAND,"12,000,000","8,169.88","1,469",28 May 2018,18 PARADISE ISLAND,Resale,Land,759,"15,810",-,Detached House,1,99 yrs from 07/11/2005,2009,Private,098483,04,09,Central Region,Southern Islands
KINGSFORD WATERBAY,"1,217,000",893.41,"1,362",28 May 2018,70 UPPER SERANGOON VIEW #04-34,New Sale,Strata,83,"14,663",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533883,19,53,North East Region,Hougang
GEYLANG CONSERVATION AREA,"2,350,000","1,494.04","1,573",28 May 2018,10 LORONG 32 GEYLANG,Resale,Land,138.8,"16,931",-,Terrace House,1,Freehold,-,Private,398273,14,39,Central Region,Geylang
SELETAR HILLS ESTATE,"4,880,000","4,750.15","1,027",28 May 2018,16 NIM DRIVE,Resale,Land,441.3,"11,058",-,Semi-Detached House,1,999 yrs from 01/01/1879,-,Private,807659,28,80,North East Region,Serangoon
D'LEEDON,"1,090,000",635.08,"1,716",28 May 2018,13 LEEDON HEIGHTS #09-47,Resale,Strata,59,"18,475",-,Condominium,1,99 yrs from 08/04/2010,2014,Private,266224,10,26,Central Region,Bukit Timah
PARC LIFE,"901,000","1,065.64",846,28 May 2018,31 SEMBAWANG CRESCENT #01-22,New Sale,Strata,99,"9,101",-,Executive Condominium,1,99 yrs from 13/10/2014,2018,HDB,756983,27,75,North Region,Sembawang
THE PIER AT ROBERTSON,"1,580,000",678.13,"2,330",28 May 2018,80 MOHAMED SULTAN ROAD #07-26,Resale,Strata,63,"25,079",-,Apartment,1,Freehold,2006,Private,239013,09,23,Central Region,Singapore River
RIVERSOUND RESIDENCE,"1,500,000","1,420.85","1,056",28 May 2018,7 SENGKANG EAST AVENUE #14-23,Resale,Strata,132,"11,364",-,Condominium,1,99 yrs from 26/08/2011,2015,Private,544741,19,54,North East Region,Sengkang
SRI MENANTI ESTATE,"7,500,000","5,662.94","1,324",28 May 2018,38E JERVOIS ROAD,Resale,Land,526.1,"14,256",-,Semi-Detached House,1,Freehold,-,Private,249035,10,24,Central Region,Tanglin
RIVERGATE,"3,808,000","1,754.53","2,170",28 May 2018,93 ROBERTSON QUAY #06-01,Resale,Strata,163,"23,362",-,Apartment,1,Freehold,2009,Private,238255,09,23,Central Region,Singapore River
L'VIV,"1,260,000",613.55,"2,054",28 May 2018,23 NEWTON ROAD #22-01,Resale,Strata,57,"22,105",-,Apartment,1,Freehold,2013,HDB,307955,11,30,Central Region,Novena
MAYSPRINGS,"821,000",818.06,"1,004",28 May 2018,6 PETIR ROAD #16-04,Resale,Strata,76,"10,803",-,Apartment,1,99 yrs from 01/12/1994,1998,HDB,678267,23,67,West Region,Bukit Panjang
N.A.,"2,900,000","2,795.41","1,037",28 May 2018,23A KEE CHOE AVENUE,Resale,Land,259.7,"11,167",-,Semi-Detached House,1,Freehold,1994,Private,348967,13,34,Central Region,Toa Payoh
BELLERIVE,"3,030,000","1,679.18","1,804",28 May 2018,9 KENG CHIN ROAD #15-01,Resale,Strata,156,"19,423",-,Apartment,1,Freehold,2011,Private,258711,10,25,Central Region,Tanglin
MIDTOWN RESIDENCES,"960,000",656.6,"1,462",28 May 2018,1189 UPPER SERANGOON ROAD #09-11,Resale,Strata,61,"15,738",-,Apartment,1,99 yrs from 24/01/2013,2016,HDB,534785,19,53,North East Region,Hougang
PARC BOTANNIA,"1,315,112",979.52,"1,343",28 May 2018,18 FERNVALE STREET #06-32,New Sale,Strata,91,"14,452",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,HDB,797394,28,79,North East Region,Sengkang
THE TAPESTRY,"697,000",473.62,"1,472",29 May 2018,51 TAMPINES STREET 86 #10-02,New Sale,Strata,44,"15,841",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,Private,528539,18,52,East Region,Tampines
ARTRA,"2,374,800","1,410.08","1,684",29 May 2018,10 ALEXANDRA VIEW #22-01,New Sale,Strata,131,"18,128",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,Private,158745,03,15,Central Region,Bukit Merah
THE VERANDAH RESIDENCES,"3,485,000","2,174.33","1,603",29 May 2018,231B PASIR PANJANG ROAD,New Sale,Strata,202,"17,252",-,Terrace House,1,Freehold,Uncompleted,Private,117344,05,11,Central Region,Queenstown
RIVERCOVE RESIDENCES,"843,200",904.18,933,29 May 2018,20 ANCHORVALE LANE #02-03,New Sale,Strata,84,"10,038",-,Executive Condominium,1,99 yrs from 05/12/2016,Uncompleted,Private,544584,19,54,North East Region,Sengkang
THE TAPESTRY,"845,640",602.78,"1,403",29 May 2018,59 TAMPINES STREET 86 #01-30,New Sale,Strata,56,"15,101",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,HDB,528509,18,52,East Region,Tampines
RIVERCOVE RESIDENCES,"962,200",958,"1,004",29 May 2018,20 ANCHORVALE LANE #03-01,New Sale,Strata,89,"10,811",-,Executive Condominium,1,99 yrs from 05/12/2016,Uncompleted,HDB,544584,19,54,North East Region,Sengkang
NORTHWAVE,"947,000","1,119.46",846,29 May 2018,103 WOODLANDS VIEW #10-07,New Sale,Strata,104,"9,106",-,Executive Condominium,1,99 yrs from 25/05/2015,Uncompleted,HDB,737709,25,73,North Region,Woodlands
NIM COLLECTION,"2,780,000","1,969.81","1,411",29 May 2018,51 NIM RISE,New Sale,Land,183,"15,191",-,Terrace House,1,99 yrs from 13/10/2016,Uncompleted,Private,804445,28,80,North East Region,Serangoon
GEM RESIDENCES,"1,954,000","1,313.21","1,488",29 May 2018,1 LORONG 5 TOA PAYOH #06-08,New Sale,Strata,122,"16,016",-,Condominium,1,99 yrs from 21/09/2015,Uncompleted,HDB,319458,12,31,Central Region,Toa Payoh
THE TAPESTRY,"957,600",688.9,"1,390",29 May 2018,53 TAMPINES STREET 86 #13-17,New Sale,Strata,64,"14,963",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,HDB,528540,18,52,East Region,Tampines
BIJOU,"1,229,474",624.31,"1,969",29 May 2018,2 JALAN MAT JAMBOL #02-15,New Sale,Strata,58,"21,198",-,Apartment,1,Freehold,Uncompleted,Private,119554,05,11,Central Region,Queenstown
RIVERCOVE RESIDENCES,"859,900",904.18,951,29 May 2018,22 ANCHORVALE LANE #04-06,New Sale,Strata,84,"10,237",-,Executive Condominium,1,99 yrs from 05/12/2016,Uncompleted,N.A,544585,19,54,North East Region,Sengkang
RIVERCOVE RESIDENCES,"944,200",958,986,29 May 2018,20 ANCHORVALE LANE #14-04,New Sale,Strata,89,"10,609",-,Executive Condominium,1,99 yrs from 05/12/2016,Uncompleted,HDB,544584,19,54,North East Region,Sengkang
THE TAPESTRY,"1,277,370",990.29,"1,290",29 May 2018,63 TAMPINES STREET 86 #11-56,New Sale,Strata,92,"13,884",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,Private,528511,18,52,East Region,Tampines
D' FRESCO,"1,510,000","1,550.02",974,30 May 2018,58 JOO CHIAT LANE #02-06,Resale,Strata,144,"10,486",-,Apartment,1,Freehold,2010,HDB,428109,15,42,Central Region,Geylang
THE BALMORAL,"4,280,000","2,744.82","1,559",30 May 2018,16 BALMORAL PARK #03-09,Resale,Strata,255,"16,784",-,Condominium,1,Freehold,1986,Private,259847,10,25,Central Region,Tanglin
THE SCALA,"1,230,000",893.41,"1,377",30 May 2018,132 SERANGOON AVENUE 3 #04-07,Resale,Strata,83,"14,819",-,Apartment,1,99 yrs from 06/01/2010,2013,Private,554478,19,55,North East Region,Serangoon
SKIES MILTONIA,"725,000",710.42,"1,021",30 May 2018,33 MILTONIA CLOSE #04-27,Resale,Strata,66,"10,985",-,Condominium,1,99 yrs from 20/02/2012,2016,HDB,768064,27,76,North Region,Yishun
LINCOLN SUITES,"2,320,000","1,108.69","2,093",30 May 2018,3 KHIANG GUAN AVENUE #22-05,Resale,Strata,103,"22,524",-,Condominium,1,Freehold,2014,Private,308381,11,30,Central Region,Novena
