Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
PARC ESTA,"1,333,000",839.59,"1,588",23 Jun 2020,904 SIMS AVENUE #03-27,New Sale,Strata,78,"17,090",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408968,14,40,Central Region,Geylang
PARC CLEMATIS,"1,140,000",721.19,"1,581",23 Jun 2020,8A JALAN LEMPENG #02-22,New Sale,Strata,67,"17,015",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,128823,05,12,West Region,Clementi
AVENUE SOUTH RESIDENCE,"3,370,000","1,496.2","2,252",23 Jun 2020,13 SILAT AVENUE #52-37,New Sale,Strata,139,"24,245",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,Private,168878,03,16,Central Region,Bukit Merah
NEU AT NOVENA,"2,190,000",818.06,"2,677",23 Jun 2020,27 MOULMEIN RISE #12-01,New Sale,Strata,76,"28,816",-,Apartment,1,Freehold,Uncompleted,Private,308140,11,30,Central Region,Novena
PARC CLEMATIS,"2,842,888","2,658.71","1,069",23 Jun 2020,2A JALAN LEMPENG,New Sale,Strata,247,"11,510",-,Terrace House,1,99 yrs from 08/08/2019,Uncompleted,N.A,128811,05,12,West Region,Clementi
THE WOODLEIGH RESIDENCES,"1,796,000",958,"1,875",23 Jun 2020,17 BIDADARI PARK DRIVE #12-12,New Sale,Strata,89,"20,180",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,N.A,367806,13,36,Central Region,Toa Payoh
THE WOODLEIGH RESIDENCES,"1,100,000",592.02,"1,858",23 Jun 2020,25 BIDADARI PARK DRIVE #05-45,New Sale,Strata,55,"20,000",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,HDB,367797,13,36,Central Region,Toa Payoh
THE ANTARES,"834,000",452.09,"1,845",23 Jun 2020,21 MATTAR ROAD #02-11,New Sale,Strata,42,"19,857",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,HDB,387729,14,38,Central Region,Geylang
ASTRID MEADOWS,"2,480,000","1,377.79","1,800",23 Jun 2020,54 CORONATION ROAD WEST #02-03,Resale,Strata,128,"19,375",-,Condominium,1,Freehold,1990,Private,269266,10,26,Central Region,Bukit Timah
ALEX RESIDENCES,"1,520,000",904.18,"1,681",23 Jun 2020,28 ALEXANDRA VIEW #07-05,Resale,Strata,84,"18,095",-,Apartment,1,99 yrs from 18/03/2013,2017,Private,158744,03,15,Central Region,Bukit Merah
N.A.,"3,880,000","3,511.22","1,105",23 Jun 2020,152 BEDOK ROAD,Resale,Land,326.2,"11,895",-,Semi-Detached House,1,Freehold,-,HDB,469407,16,46,East Region,Bedok
RIVERFRONT RESIDENCES,"1,369,000","1,087.16","1,259",23 Jun 2020,53 HOUGANG AVENUE 7 #17-63,New Sale,Strata,101,"13,554",-,Apartment,1,99 yrs from 31/05/2018,Uncompleted,HDB,533819,19,53,North East Region,Hougang
ARTRA,"1,697,600",785.77,"2,160",23 Jun 2020,10 ALEXANDRA VIEW #43-04,New Sale,Strata,73,"23,255",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,N.A,158745,03,15,Central Region,Bukit Merah
KENT RIDGE HILL RESIDENCES,"1,338,000",775.01,"1,726",23 Jun 2020,50A SOUTH BUONA VISTA ROAD #04-13,New Sale,Strata,72,"18,583",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,HDB,118179,05,11,Central Region,Queenstown
THE GERANIUM,"1,088,000",990.29,"1,099",23 Jun 2020,31 MANGIS ROAD #02-02,Resale,Strata,92,"11,826",-,Condominium,1,Freehold,2006,HDB,424980,15,42,Central Region,Geylang
MARINA ONE RESIDENCES,"1,750,627",753.48,"2,323",23 Jun 2020,23 MARINA WAY #25-24,Resale,Strata,70,"25,009",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,018979,01,01,Central Region,Downtown Core
COCO PALMS,"1,681,000","1,259.39","1,335",23 Jun 2020,23 PASIR RIS GROVE #04-39,Resale,Strata,117,"14,368",-,Condominium,1,99 yrs from 07/01/2008,2018,Private,518071,18,51,East Region,Pasir Ris
PLATINA GARDENS,"1,950,000","3,950.39",494,23 Jun 2020,32F PLATINA ROAD,Resale,Strata,367,"5,313",-,Terrace House,1,Freehold,2007,Private,758641,27,75,North Region,Mandai
PARK COLONIAL,"1,909,000","1,011.82","1,887",23 Jun 2020,2 WOODLEIGH LANE #08-07,New Sale,Strata,94,"20,309",-,Condominium,1,99 yrs from 11/10/2017,Uncompleted,Private,357685,13,35,Central Region,Toa Payoh
JADESCAPE,"1,875,000","1,054.87","1,777",23 Jun 2020,4 SHUNFU ROAD #23-11,New Sale,Strata,98,"19,133",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575743,20,57,Central Region,Bishan
HORIZON GARDENS,"1,650,000","2,906.28",568,23 Jun 2020,529 ANG MO KIO AVENUE 2,Resale,Strata,270,"6,111",-,Terrace House,1,99 yrs from 23/06/1995,2002,Private,567920,20,56,North East Region,Ang Mo Kio
THE FLORENCE RESIDENCES,"953,000",624.31,"1,526",23 Jun 2020,93 HOUGANG AVENUE 2 #03-53,New Sale,Strata,58,"16,431",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538865,19,53,North East Region,Hougang
THE TAPESTRY,"898,720",602.78,"1,491",23 Jun 2020,61 TAMPINES STREET 86 #13-48,New Sale,Strata,56,"16,049",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,HDB,528510,18,52,East Region,Tampines
ONE HOLLAND VILLAGE RESIDENCES,"2,249,441",796.54,"2,796",23 Jun 2020,1 HOLLAND VILLAGE WAY #18-08,New Sale,Strata,74,"30,094","2,226,946",Apartment,1,99 yrs from 13/08/2018,Uncompleted,N.A,275754,10,27,Central Region,Queenstown
THE FLORENCE RESIDENCES,"958,000",635.08,"1,508",23 Jun 2020,83 HOUGANG AVENUE 2 #05-10,New Sale,Strata,59,"16,237",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538860,19,53,North East Region,Hougang
THE FLORENCE RESIDENCES,"976,000",624.31,"1,563",23 Jun 2020,93 HOUGANG AVENUE 2 #07-53,New Sale,Strata,58,"16,828",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538865,19,53,North East Region,Hougang
PARC PALAIS,"1,350,000","1,237.86","1,091",23 Jun 2020,47 HUME AVENUE #03-04,Resale,Strata,115,"11,739",-,Condominium,1,Freehold,1999,Private,598748,21,59,West Region,Bukit Batok
WHISTLER GRAND,"1,148,820",764.24,"1,503",23 Jun 2020,109 WEST COAST VALE #24-15,New Sale,Strata,71,"16,181",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,N.A,126752,05,12,West Region,Clementi
THE HILLFORD,"475,000",398.27,"1,193",23 Jun 2020,170 JALAN JURONG KECHIL #01-06,Resale,Strata,37,"12,838",-,Apartment,1,60 yrs from 19/02/2013,2016,HDB,596181,21,59,Central Region,Bukit Timah
ZENITH,"1,388,000",742.72,"1,869",23 Jun 2020,60 ZION ROAD #05-06,Resale,Strata,69,"20,116",-,Apartment,1,999 yrs from 21/06/1877,2011,HDB,247785,10,24,Central Region,Tanglin
STIRLING RESIDENCES,"2,095,000","1,054.87","1,986",23 Jun 2020,23 STIRLING ROAD #39-16,New Sale,Strata,98,"21,378",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148961,03,14,Central Region,Queenstown
STIRLING RESIDENCES,"971,000",505.91,"1,919",23 Jun 2020,23 STIRLING ROAD #11-13,New Sale,Strata,47,"20,660",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148961,03,14,Central Region,Queenstown
JADESCAPE,"1,334,000",764.24,"1,746",23 Jun 2020,6 SHUNFU ROAD #15-22,New Sale,Strata,71,"18,789",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,HDB,575744,20,57,Central Region,Bishan
THE AVENIR,"8,100,000","2,411.14","3,359",23 Jun 2020,10 RIVER VALLEY CLOSE #28-11,New Sale,Strata,224,"36,161",-,Condominium,1,Freehold,Uncompleted,Private,238438,09,23,Central Region,River Valley
TREASURE AT TAMPINES,"940,000",656.6,"1,432",23 Jun 2020,27 TAMPINES LANE #07-94,New Sale,Strata,61,"15,410",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528472,18,52,East Region,Tampines
TIVOLI GARDENS,"1,785,000","1,614.6","1,106",23 Jun 2020,183 TAI KENG GARDENS,Resale,Land,150,"11,900",-,Terrace House,1,99 yrs from 28/02/1996,1998,Private,535484,19,53,North East Region,Hougang
SEAHILL,"1,060,000",785.77,"1,349",23 Jun 2020,121 WEST COAST CRESCENT #08-15,Resale,Strata,73,"14,521",-,Condominium,1,99 yrs from 26/09/2011,2016,HDB,126778,05,12,West Region,Clementi
JADESCAPE,"1,373,000",764.24,"1,797",23 Jun 2020,8 SHUNFU ROAD #23-30,New Sale,Strata,71,"19,338",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575745,20,57,Central Region,Bishan
WHISTLER GRAND,"1,135,700",764.24,"1,486",23 Jun 2020,107 WEST COAST VALE #27-05,New Sale,Strata,71,"15,996",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,Private,126751,05,12,West Region,Clementi
AMANINDA,"1,960,000","1,280.92","1,530",23 Jun 2020,329 THOMSON ROAD #02-01,Resale,Strata,119,"16,471",-,Condominium,1,Freehold,2005,Private,307674,11,30,Central Region,Novena
KATONG APARTMENTS,"1,410,000","1,410.08","1,000",23 Jun 2020,34 MANGIS ROAD,Resale,Strata,131,"10,763",-,Apartment,1,Freehold,1995,Private,424969,15,42,Central Region,Geylang
STIRLING RESIDENCES,"1,287,000",635.08,"2,027",24 Jun 2020,23 STIRLING ROAD #26-12,New Sale,Strata,59,"21,814",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,N.A,148961,03,14,Central Region,Queenstown
LE QUEST,"1,281,000",936.47,"1,368",24 Jun 2020,2 BUKIT BATOK STREET 41 #05-08,New Sale,Strata,87,"14,724",-,Apartment,1,99 yrs from 29/08/2016,2020,HDB,657990,23,65,West Region,Bukit Batok
TREASURE AT TAMPINES,"929,000",678.13,"1,370",24 Jun 2020,51 TAMPINES LANE #09-177,New Sale,Strata,63,"14,746",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528460,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,375,000","1,033.34","1,331",24 Jun 2020,39 TAMPINES LANE #07-131,New Sale,Strata,96,"14,323",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528466,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,576,000","1,237.86","1,273",24 Jun 2020,43 TAMPINES LANE #07-142,New Sale,Strata,115,"13,704",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528464,18,52,East Region,Tampines
STIRLING RESIDENCES,"987,000",505.91,"1,951",24 Jun 2020,23 STIRLING ROAD #15-13,New Sale,Strata,47,"21,000",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,HDB,148961,03,14,Central Region,Queenstown
FOURTH AVENUE RESIDENCES,"1,068,000",484.38,"2,205",24 Jun 2020,12 FOURTH AVENUE #05-36,New Sale,Strata,45,"23,733",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,HDB,268676,10,26,Central Region,Bukit Timah
MIDTOWN BAY,"1,403,700",473.62,"2,888",24 Jun 2020,122 BEACH ROAD #09-09,New Sale,Strata,44,"31,084","1,367,700",Apartment,1,99 yrs from 02/01/2018,Uncompleted,HDB,189770,07,18,Central Region,Downtown Core
PARC CLEMATIS,"2,795,888","2,658.71","1,052",24 Jun 2020,2J JALAN LEMPENG,New Sale,Strata,247,"11,319",-,Terrace House,1,99 yrs from 08/08/2019,Uncompleted,N.A,128819,05,12,West Region,Clementi
STIRLING RESIDENCES,"1,239,000",635.08,"1,951",24 Jun 2020,21 STIRLING ROAD #17-09,New Sale,Strata,59,"21,000",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148960,03,14,Central Region,Queenstown
SENGKANG GRAND RESIDENCES,"846,400",473.62,"1,787",24 Jun 2020,82 COMPASSVALE BOW #11-48,New Sale,Strata,44,"19,236",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,N.A,544571,19,54,North East Region,Sengkang
RITZ @ FARRER,"1,150,000",871.88,"1,319",24 Jun 2020,142 RACE COURSE ROAD #03-03,Resale,Strata,81,"14,198",-,Apartment,1,Freehold,2017,HDB,218593,08,21,Central Region,Rochor
CAVENAGH GARDENS,"1,848,000","1,550.02","1,192",24 Jun 2020,73 CAVENAGH ROAD #05-376,Resale,Strata,144,"12,833",-,Apartment,1,Freehold,-,Private,229624,09,22,Central Region,Newton
THE BLOSSOMVALE,"2,100,000","1,420.85","1,478",24 Jun 2020,900 DUNEARN ROAD #07-15,Resale,Strata,132,"15,909",-,Condominium,1,999 yrs from 15/08/1884,1998,Private,589473,21,58,Central Region,Bukit Timah
THE SAIL @ MARINA BAY,"1,740,000",893.41,"1,948",24 Jun 2020,2 MARINA BOULEVARD #60-09,Resale,Strata,83,"20,964",-,Apartment,1,99 yrs from 12/08/2002,2008,Private,018987,01,01,Central Region,Downtown Core
KENT RIDGE HILL RESIDENCES,"877,000",473.62,"1,852",24 Jun 2020,66A SOUTH BUONA VISTA ROAD #01-78,New Sale,Strata,44,"19,932",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,Private,117327,05,11,Central Region,Queenstown
TREASURE AT TAMPINES,"2,048,000","1,722.24","1,189",24 Jun 2020,29 TAMPINES LANE #05-98,New Sale,Strata,160,"12,800",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528471,18,52,East Region,Tampines
KOPAR AT NEWTON,"1,980,000",914.94,"2,164",24 Jun 2020,8 MAKEWAY AVENUE #02-16,New Sale,Strata,85,"23,294",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,HDB,228607,09,22,Central Region,Novena
MARINA ONE RESIDENCES,"1,714,136",753.48,"2,275",24 Jun 2020,23 MARINA WAY #24-30,Resale,Strata,70,"24,488",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,018979,01,01,Central Region,Downtown Core
MARINA ONE RESIDENCES,"2,448,765","1,065.64","2,298",24 Jun 2020,23 MARINA WAY #26-19,Resale,Strata,99,"24,735",-,Apartment,1,99 yrs from 01/07/2011,2017,HDB,018979,01,01,Central Region,Downtown Core
MIMOSA TERRACE,"2,425,000","1,614.6","1,502",24 Jun 2020,3 MIMOSA VIEW,Resale,Land,150,"16,167",-,Terrace House,1,Freehold,2004,Private,805583,28,80,North East Region,Serangoon
FERNWOOD TOWERS,"1,900,000","1,646.89","1,154",24 Jun 2020,28 FERNWOOD TERRACE #18-01,Resale,Strata,153,"12,418",-,Condominium,1,Freehold,1994,HDB,458556,15,45,East Region,Bedok
MERAWOODS,"1,100,000","1,001.05","1,099",24 Jun 2020,136 HILLVIEW AVENUE #07-07,Resale,Strata,93,"11,828",-,Condominium,1,999 yrs from 12/10/1885,1999,Private,669598,23,66,West Region,Bukit Batok
N.A.,"2,450,000","1,799.74","1,361",24 Jun 2020,55 JOO CHIAT AVENUE,Resale,Land,167.2,"14,653",-,Terrace House,1,Freehold,1974,Private,428165,15,42,East Region,Bedok
THE TRE VER,"1,746,000","1,097.93","1,590",24 Jun 2020,66 POTONG PASIR AVENUE 1 #13-30,New Sale,Strata,102,"17,118",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,Private,358394,13,35,Central Region,Toa Payoh
DAINTREE RESIDENCE,"1,201,640",742.72,"1,618",24 Jun 2020,11C TOH TUCK ROAD #03-12,New Sale,Strata,69,"17,415",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,Private,596159,21,59,Central Region,Bukit Timah
DAINTREE RESIDENCE,"1,747,170","1,108.69","1,576",24 Jun 2020,11J TOH TUCK ROAD #01-47,New Sale,Strata,103,"16,963",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,Private,596131,21,59,Central Region,Bukit Timah
WATERTOWN,"1,595,000","1,119.46","1,425",24 Jun 2020,65 PUNGGOL CENTRAL #07-09,Resale,Strata,104,"15,337",-,Apartment,1,99 yrs from 18/05/2011,2017,HDB,828842,19,82,North East Region,Punggol
THE FLORENCE RESIDENCES,"787,000",484.38,"1,625",24 Jun 2020,87 HOUGANG AVENUE 2 #13-36,New Sale,Strata,45,"17,489",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,Private,538862,19,53,North East Region,Hougang
AVENUE SOUTH RESIDENCE,"1,533,000",731.95,"2,094",24 Jun 2020,13 SILAT AVENUE #34-46,New Sale,Strata,68,"22,544",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,Private,168878,03,16,Central Region,Bukit Merah
RIVERPARC RESIDENCE,"1,170,000","1,345.5",870,24 Jun 2020,92 PUNGGOL DRIVE #08-06,Resale,Strata,125,"9,360",-,Executive Condominium,1,99 yrs from 27/12/2010,2014,HDB,828795,19,82,North East Region,Punggol
MARINA ONE RESIDENCES,"1,637,312",710.42,"2,305",24 Jun 2020,23 MARINA WAY #15-23,Resale,Strata,66,"24,808",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,018979,01,01,Central Region,Downtown Core
BOATHOUSE RESIDENCES,"920,000",914.94,"1,006",24 Jun 2020,33 UPPER SERANGOON VIEW #12-24,Resale,Strata,85,"10,824",-,Condominium,1,99 yrs from 09/02/2011,2015,HDB,534042,19,53,North East Region,Hougang
LE QUEST,"1,367,000","1,108.69","1,233",24 Jun 2020,10 BUKIT BATOK STREET 41 #16-28,New Sale,Strata,103,"13,272",-,Apartment,1,99 yrs from 29/08/2016,2020,N.A,657977,23,65,West Region,Bukit Batok
STIRLING RESIDENCES,"1,311,000",678.13,"1,933",24 Jun 2020,23 STIRLING ROAD #06-14,New Sale,Strata,63,"20,810",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,HDB,148961,03,14,Central Region,Queenstown
STIRLING RESIDENCES,"979,000",505.91,"1,935",24 Jun 2020,23 STIRLING ROAD #13-13,New Sale,Strata,47,"20,830",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148961,03,14,Central Region,Queenstown
TREASURE AT TAMPINES,"2,104,000","1,711.48","1,229",24 Jun 2020,29 TAMPINES LANE #12-100,New Sale,Strata,159,"13,233",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528471,18,52,East Region,Tampines
JADESCAPE,"2,840,000","1,646.89","1,724",24 Jun 2020,12 SHUNFU ROAD #21-43,New Sale,Strata,153,"18,562",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,HDB,575747,20,57,Central Region,Bishan
KOPAR AT NEWTON,"2,353,000","1,054.87","2,231",24 Jun 2020,6 MAKEWAY AVENUE #09-07,New Sale,Strata,98,"24,010",-,Apartment,1,99 yrs from 22/04/2019,Uncompleted,Private,228606,09,22,Central Region,Novena
MEYER MANSION,"5,262,444","2,098.98","2,475",24 Jun 2020,79 MEYER ROAD #25-08,New Sale,Strata,195,"26,638","5,194,444",Apartment,1,Freehold,Uncompleted,HDB,437906,15,43,Central Region,Marine Parade
STIRLING RESIDENCES,"1,388,000",678.13,"2,047",24 Jun 2020,23 STIRLING ROAD #23-14,New Sale,Strata,63,"22,032",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,HDB,148961,03,14,Central Region,Queenstown
DAINTREE RESIDENCE,"1,352,770",742.72,"1,821",24 Jun 2020,11M TOH TUCK ROAD #05-67,New Sale,Strata,69,"19,605",-,Condominium,1,99 yrs from 17/07/2017,Uncompleted,HDB,596134,21,59,Central Region,Bukit Timah
WHISTLER GRAND,"1,138,980",764.24,"1,490",24 Jun 2020,107 WEST COAST VALE #28-05,New Sale,Strata,71,"16,042",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,Private,126751,05,12,West Region,Clementi
8 SAINT THOMAS,"2,140,000",807.3,"2,651",24 Jun 2020,10 ST. THOMAS WALK #14-08,Resale,Strata,75,"28,533",-,Condominium,1,Freehold,2018,Private,238102,09,23,Central Region,River Valley
LEEDON GREEN,"3,988,000","1,496.2","2,665",24 Jun 2020,26 LEEDON HEIGHTS #07-02,New Sale,Strata,139,"28,691",-,Condominium,1,Freehold,Uncompleted,Private,266221,10,26,Central Region,Bukit Timah
PIERMONT GRAND,"1,538,190","1,431.61","1,074",25 Jun 2020,34 SUMANG WALK #05-26,New Sale,Strata,133,"11,565",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,HDB,828622,19,82,North East Region,Punggol
THE GAZANIA,"1,882,000",904.18,"2,081",25 Jun 2020,5 HOW SUN DRIVE #04-06,New Sale,Strata,84,"22,405",-,Condominium,1,Freehold,Uncompleted,Private,538527,19,53,North East Region,Serangoon
TREASURE AT TAMPINES,"1,627,000","1,280.92","1,270",25 Jun 2020,15 TAMPINES LANE #03-57,New Sale,Strata,119,"13,672",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528478,18,52,East Region,Tampines
OLA,"1,245,000","1,054.87","1,180",25 Jun 2020,74 ANCHORVALE CRESCENT #08-11,New Sale,Strata,98,"12,704",-,Executive Condominium,1,99 yrs from 14/12/2018,Uncompleted,HDB,544601,19,54,North East Region,Sengkang
TREASURE AT TAMPINES,"1,545,000","1,237.86","1,248",25 Jun 2020,43 TAMPINES LANE #05-147,New Sale,Strata,115,"13,435",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528464,18,52,East Region,Tampines
FOURTH AVENUE RESIDENCES,"1,118,000",484.38,"2,308",25 Jun 2020,6 FOURTH AVENUE #08-13,New Sale,Strata,45,"24,844",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,HDB,268673,10,26,Central Region,Bukit Timah
THE FLORENCE RESIDENCES,"1,144,000",721.19,"1,586",25 Jun 2020,81 HOUGANG AVENUE 2 #13-08,New Sale,Strata,67,"17,075",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538859,19,53,North East Region,Hougang
PARC ESTA,"1,713,000","1,022.58","1,675",25 Jun 2020,916 SIMS AVENUE #16-77,New Sale,Strata,95,"18,032",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408974,14,40,Central Region,Geylang
TREASURE AT TAMPINES,"945,000",678.13,"1,394",25 Jun 2020,27 TAMPINES LANE #02-90,New Sale,Strata,63,"15,000",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528472,18,52,East Region,Tampines
PARC CLEMATIS,"1,191,000",721.19,"1,651",25 Jun 2020,8 JALAN LEMPENG #15-15,New Sale,Strata,67,"17,776",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,HDB,128796,05,12,West Region,Clementi
PARC CLEMATIS,"1,215,000",710.42,"1,710",25 Jun 2020,8A JALAN LEMPENG #23-18,New Sale,Strata,66,"18,409",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,128823,05,12,West Region,Clementi
THE WOODLEIGH RESIDENCES,"2,400,000","1,076.4","2,230",25 Jun 2020,29 BIDADARI PARK DRIVE #06-53,New Sale,Strata,100,"24,000",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,Private,367799,13,36,Central Region,Toa Payoh
VAN HOLLAND,"4,443,000","1,593.07","2,789",25 Jun 2020,190 HOLLAND ROAD #03-15,New Sale,Strata,148,"30,020",-,Condominium,1,Freehold,Uncompleted,Private,278585,10,27,Central Region,Bukit Timah
VAN HOLLAND,"4,390,650","1,593.07","2,756",25 Jun 2020,190 HOLLAND ROAD #02-15,New Sale,Strata,148,"29,667",-,Condominium,1,Freehold,Uncompleted,Private,278585,10,27,Central Region,Bukit Timah
FLORIDIAN,"3,900,000","2,357.32","1,654",25 Jun 2020,977 BUKIT TIMAH ROAD #05-35,Resale,Strata,219,"17,808",-,Condominium,1,Freehold,2012,Private,589626,21,58,Central Region,Bukit Timah
WATERBANK AT DAKOTA,"1,080,000",624.31,"1,730",25 Jun 2020,72 DAKOTA CRESCENT #11-08,Resale,Strata,58,"18,621",-,Condominium,1,99 yrs from 07/12/2009,2013,HDB,399942,14,39,Central Region,Geylang
8 SAINT THOMAS,"3,330,000","1,302.44","2,557",25 Jun 2020,10 ST. THOMAS WALK #03-07,Resale,Strata,121,"27,521",-,Condominium,1,Freehold,2018,Private,238102,09,23,Central Region,River Valley
THE TAPESTRY,"692,900",441.32,"1,570",25 Jun 2020,61 TAMPINES STREET 86 #15-44,New Sale,Strata,41,"16,900",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,HDB,528510,18,52,East Region,Tampines
ICON,"1,550,000",925.7,"1,674",25 Jun 2020,10 GOPENG STREET #36-22,Resale,Strata,86,"18,023",-,Apartment,1,99 yrs from 29/01/2002,2007,Private,078878,02,07,Central Region,Downtown Core
EUHABITAT,"650,000",527.44,"1,232",25 Jun 2020,222 JALAN EUNOS #04-104,Resale,Strata,49,"13,265",-,Condominium,1,99 yrs from 06/12/2010,2015,Private,415871,14,41,East Region,Bedok
STIRLING RESIDENCES,"1,220,000",624.31,"1,954",25 Jun 2020,21 STIRLING ROAD #35-04,New Sale,Strata,58,"21,034",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148960,03,14,Central Region,Queenstown
MARINA ONE RESIDENCES,"1,639,232",721.19,"2,273",25 Jun 2020,23 MARINA WAY #13-23,Resale,Strata,67,"24,466",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,018979,01,01,Central Region,Downtown Core
JADESCAPE,"1,328,000",764.24,"1,738",25 Jun 2020,2 SHUNFU ROAD #07-09,New Sale,Strata,71,"18,704",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,HDB,575742,20,57,Central Region,Bishan
TREASURE AT TAMPINES,"915,000",678.13,"1,349",25 Jun 2020,11 TAMPINES LANE #03-41,New Sale,Strata,63,"14,524",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528480,18,52,East Region,Tampines
THE FLORENCE RESIDENCES,"734,000",473.62,"1,550",25 Jun 2020,93 HOUGANG AVENUE 2 #02-57,New Sale,Strata,44,"16,682",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538865,19,53,North East Region,Hougang
